WOS ID,First Name,Country,Country Code,Gender,Gender Probability,Publication Year,Author Type
WOS:000862932900001,Weifeng,China,CN,male,94.00%,2022,Corresponding
WOS:000864314000001,Kati,Finland,FI,female,98.00%,2023,Corresponding
WOS:000865191700003,Xiaodong,China,CN,male,95.00%,2022,Corresponding
WOS:000865191700003,Xiaoli,China,CN,female,89.00%,2022,Corresponding
WOS:000865213800001,Maria,Germany,DE,female,99.00%,2022,Corresponding
WOS:000865774000009,Anas,Saudi Arabia,SA,male,99.00%,2022,Corresponding
WOS:000866297300001,Elham,Canada,CA,female,94.00%,2023,Corresponding
WOS:000866299000001,Paola,Germany,DE,female,99.00%,2022,Corresponding
WOS:000866885600001,Katarzyna,Poland,PL,female,99.00%,2022,Corresponding
WOS:000867437900002,Zhijun,China,CN,male,94.00%,2022,Corresponding
WOS:000867712500001,Barbara,Turkey,DE,female,99.00%,2022,Corresponding
WOS:000867727400001,Felicia,Romania,RO,female,99.00%,2022,Corresponding
WOS:000868679500004,Hernando,Spain,ES,male,99.00%,2022,Corresponding
WOS:000868828300014,Chris,United States of America,US,male,95.00%,2022,Corresponding
WOS:000870000800005,Paul,Romania,RO,male,99.00%,2022,Corresponding
WOS:000870049700001,Mehmet,Turkey,TR,male,98.00%,2022,Corresponding
WOS:000871016500008,Beatriz,Spain,ES,female,99.00%,2022,Corresponding
WOS:000871413300001,Christa,Germany,DE,female,99.00%,2022,Corresponding
WOS:000871524800001,Feng,China,CN,male,98.00%,2022,Corresponding
WOS:000871772100001,Nurhan,Turkey,TR,female,87.00%,2023,Corresponding
WOS:000872225400001,Yanhong,China,CN,female,93.00%,2022,Corresponding
WOS:000872393500001,Xueying,China,CN,female,86.00%,2022,Corresponding
WOS:000872868900001,Anas,Saudi Arabia,SA,male,99.00%,2022,Corresponding
WOS:000872995200001,Natalia,Russia,RU,female,99.00%,2022,Corresponding
WOS:000874028000001,Arantxa,Sweden,ES,female,99.00%,2022,Corresponding
WOS:000874212900001,Low,Malaysia,MY,male,90.00%,2022,Corresponding
WOS:000874421100001,Chunlei,China,CN,male,85.00%,2022,Corresponding
WOS:000875863300001,Audrey,France,FR,female,98.00%,2022,Corresponding
WOS:000876525500001,Mourad,Saudi Arabia,SA,male,99.00%,2022,Corresponding
WOS:000878130500002,Javier,Spain,ES,male,99.00%,2022,Corresponding
WOS:000878315800001,Tomas,Turkey,CZ,male,99.00%,2023,Corresponding
WOS:000878510100003,Sheng,China,CN,male,86.00%,2022,Corresponding
WOS:000878510100003,Xuefeng,China,CN,male,94.00%,2022,Corresponding
WOS:000878652700001,Gerard,Spain,ES,male,99.00%,2022,Corresponding
WOS:000879238100001,Yuanyuan,China,CN,female,90.00%,2022,Corresponding
WOS:000881121400001,Angela,Italy,IT,female,99.00%,2022,Corresponding
WOS:000881194200051,Ismail,Turkey,TR,male,98.00%,2022,Corresponding
WOS:000881237100001,Xinyi,China,CN,female,99.00%,2022,Corresponding
WOS:000882423700001,Nyasha,England,GB,female,97.00%,2022,Corresponding
WOS:000883650500001,Laureen,Switzerland,CH,female,97.00%,2022,Corresponding
WOS:000884538900001,Régis,France,FR,male,99.00%,2022,Corresponding
WOS:000884590000001,Jun,Japan,JP,male,93.00%,2023,Corresponding
WOS:000886087600014,Liang,China,CN,male,98.00%,2022,Corresponding
WOS:000886557600001,Dong,China,CN,male,98.00%,2021,Corresponding
WOS:000887174500001,Soledad,Spain,ES,female,99.00%,2022,Corresponding
WOS:000887399400001,Ana,Portugal,PT,female,99.00%,2022,Corresponding
WOS:000889422500005,Seul,United States of America,US,male,86.00%,2022,Corresponding
WOS:000890515100001,JeHyun,South Korea,KR,male,93.00%,2023,Corresponding
WOS:000891032900001,Liang,China,CN,male,98.00%,2023,Corresponding
WOS:000891561600001,Catherine,France,FR,female,99.00%,2023,Corresponding
WOS:000891561600001,Boualem,France,FR,male,97.00%,2023,Corresponding
WOS:000891699500001,Sasha,England,GB,female,85.00%,2022,Corresponding
WOS:000891741000001,Tanakorn,Turkey,TH,male,94.00%,2022,Corresponding
WOS:000892186700003,Weijie,China,CN,male,92.00%,2022,Corresponding
WOS:000892273100043,Matilda,Turkey,FI,female,98.00%,2022,Corresponding
WOS:000892812700001,Kai,China,CN,male,95.00%,2022,Corresponding
WOS:000894685600001,Akira,Japan,JP,male,97.00%,2022,Corresponding
WOS:000894768000001,Xia,China,CN,female,98.00%,2022,Corresponding
WOS:000894837800001,Zena,China,CN,female,98.00%,2022,Corresponding
WOS:000894944100009,Tania,Portugal,PT,female,99.00%,2023,Corresponding
WOS:000895778400001,Hao,China,CN,male,89.00%,2022,Corresponding
WOS:000896087200001,Evan,China,CN,male,99.00%,2022,Corresponding
WOS:000896506900001,Giulia,Italy,IT,female,99.00%,2023,Corresponding
WOS:000897243800001,Francesca,Italy,IT,female,99.00%,2022,Corresponding
WOS:000897538500002,Zhiguo,China,CN,male,97.00%,2022,Corresponding
WOS:000897596600001,Ying,China,CN,female,87.00%,2023,Corresponding
WOS:000898196000016,Lili,China,CN,female,97.00%,2023,Corresponding
WOS:000899157400001,Hongbo,China,CN,male,95.00%,2023,Corresponding
WOS:000899405000005,Louis,Singapore,SG,male,99.00%,2022,Corresponding
WOS:000899859200001,Fangfang,China,CN,female,94.00%,2023,Corresponding
WOS:000900662800001,Joanna,Poland,PL,female,99.00%,2022,Corresponding
WOS:000900873300001,Bin,Turkey,CN,male,99.00%,2022,Corresponding
WOS:000901122400003,Long,China,CN,male,98.00%,2022,Corresponding
WOS:000901935100005,Dhanasekaran,India,IN,male,97.00%,2022,Corresponding
WOS:000901935100005,Amit,India,IN,male,99.00%,2022,Corresponding
WOS:000901947300001,Peng,China,CN,male,99.00%,2023,Corresponding
WOS:000903757600004,Ramu,India,IN,male,98.00%,2023,Corresponding
WOS:000904157600003,Juan,China,CN,male,89.00%,2022,Corresponding
WOS:000904777700001,Canan,Turkey,TR,female,96.00%,2023,Corresponding
WOS:000905449300001,Chao,China,CN,male,89.00%,2022,Corresponding
WOS:000905501100001,Yulong,China,CN,male,95.00%,2022,Corresponding
WOS:000905501100001,Mingchao,China,CN,male,88.00%,2022,Corresponding
WOS:000906198400001,Ayako,Japan,JP,female,99.00%,2023,Corresponding
WOS:000909223300001,Asa,Sweden,SE,female,87.00%,2023,Corresponding
WOS:000910226400001,Elena,Russia,RU,female,99.00%,2023,Corresponding
WOS:000910440600001,Dan,China,CN,male,90.00%,2023,Corresponding
WOS:000911314000003,Kum,Australia,AU,female,93.00%,2023,Corresponding
WOS:000911532400001,Wanwisa,Thailand,TH,female,97.00%,2022,Corresponding
WOS:000912313900001,Josefine,Germany,DE,female,98.00%,2023,Corresponding
WOS:000913242300001,Hans,Norway,NO,male,99.00%,2023,Corresponding
WOS:000913452200001,Tanja,Germany,DE,female,99.00%,2023,Corresponding
WOS:000914178500001,Zheng,China,CN,male,98.00%,2023,Corresponding
WOS:000914842200001,Zhe,China,CN,male,89.00%,2023,Corresponding
WOS:000915258400001,Chao,China,CN,male,89.00%,2023,Corresponding
WOS:000915751600001,Wentao,China,CN,male,94.00%,2023,Corresponding
WOS:000916028200001,Shuai,Sweden,CN,male,89.00%,2023,Corresponding
WOS:000920148900001,Sarah,Germany,DE,female,98.00%,2023,Corresponding
WOS:000920290500001,Yiming,China,CN,male,98.00%,2023,Corresponding
WOS:000921708900001,Satu,Finland,FI,female,91.00%,2023,Corresponding
WOS:000921897800004,Jihong,China,CN,male,85.00%,2023,Corresponding
WOS:000922587500037,Jianping,China,CN,male,85.00%,2022,Corresponding
WOS:000922587500037,Yadong,China,CN,male,88.00%,2022,Corresponding
WOS:000923317100004,Yao,China,CN,male,97.00%,2023,Corresponding
WOS:000924044500001,Concetta,Italy,IT,female,99.00%,2023,Corresponding
WOS:000924069100001,Clara,Netherlands,NL,female,99.00%,2023,Corresponding
WOS:000924362700002,Natalia,Italy,IT,female,99.00%,2023,Corresponding
WOS:000926889600001,Zhen,China,CN,male,96.00%,2023,Corresponding
WOS:000927047200001,Zdeněk,Czech Republic,CZ,male,99.00%,2023,Corresponding
WOS:000927243800001,Franz,Germany,DE,male,99.00%,2023,Corresponding
WOS:000927424900001,Lachlan,United States of America,US,male,92.00%,2023,Corresponding
WOS:000927570800001,Tao,China,CN,male,88.00%,2023,Corresponding
WOS:000928460600002,Julia,Germany,DE,female,98.00%,2022,Corresponding
WOS:000929648400001,Gabriel,Spain,ES,male,99.00%,2023,Corresponding
WOS:000930414800001,Cyrus,Singapore,SG,male,94.00%,2023,Corresponding
WOS:000932494500001,Florent,France,FR,male,99.00%,2023,Corresponding
WOS:000934089000044,Bo,China,CN,male,92.00%,2022,Corresponding
WOS:000934512500001,Sylvain,France,FR,male,99.00%,2023,Corresponding
WOS:000934522900001,Jianxin,China,CN,male,95.00%,2023,Corresponding
WOS:000934581300001,Haifeng,China,CN,male,99.00%,2022,Corresponding
WOS:000934885800005,Folarin,Nigeria,NG,male,89.00%,2023,Corresponding
WOS:000936415700001,Olga,Germany,DE,female,99.00%,2023,Corresponding
WOS:000936415700001,Martina,Germany,DE,female,99.00%,2023,Corresponding
WOS:000938760300001,Feng,China,CN,male,98.00%,2023,Corresponding
WOS:000938866000001,Maria,Germany,DE,female,99.00%,2023,Corresponding
WOS:000938969500001,Malgorzata,Poland,PL,female,99.00%,2023,Corresponding
WOS:000938975200001,Ana,Spain,ES,female,99.00%,2023,Corresponding
WOS:000939985700009,Forest,United States of America,US,male,97.00%,2021,Corresponding
WOS:000940215700001,Tomas,Czech Republic,CZ,male,99.00%,2023,Corresponding
WOS:000940416600001,Lan,China,CN,female,85.00%,2023,Corresponding
WOS:000941104900002,Anna,Germany,DE,female,98.00%,2023,Corresponding
WOS:000941444400001,Rasha,Egypt,EG,female,98.00%,2023,Corresponding
WOS:000942584100001,Karel,Czech Republic,CZ,male,97.00%,2023,Corresponding
WOS:000942987900001,Adrian,Netherlands,NL,male,98.00%,2023,Corresponding
WOS:000943280600011,Ricardo,Spain,ES,male,99.00%,2023,Corresponding
WOS:000943311100001,Kjersti,Norway,NO,female,97.00%,2023,Corresponding
WOS:000943386400001,Lili,China,CN,female,97.00%,2023,Corresponding
WOS:000943386400001,Xia,China,CN,female,98.00%,2023,Corresponding
WOS:000944562000001,Masae,Japan,JP,female,99.00%,2022,Corresponding
WOS:000945061600003,Adrian,Belgium,BE,male,99.00%,2023,Corresponding
WOS:000945061600003,Elias,Belgium,BE,male,99.00%,2023,Corresponding
WOS:000946366300001,Yubo,China,CN,male,85.00%,2023,Corresponding
WOS:000948137900001,Milena,Norway,NO,female,96.00%,2023,Corresponding
WOS:000949292400001,Ravinder,India,IN,male,98.00%,2023,Corresponding
WOS:000950328200010,Nabila,France,FR,female,99.00%,2023,Corresponding
WOS:000951051300001,Liang,China,CN,male,98.00%,2023,Corresponding
WOS:000951162300004,Dominic,Netherlands,NL,male,98.00%,2023,Corresponding
WOS:000951361800001,Xinyue,China,CN,female,99.00%,2023,Corresponding
WOS:000952156400001,Lorena,Spain,ES,female,99.00%,2023,Corresponding
WOS:000952819200001,Tuula,Finland,FI,female,99.00%,2023,Corresponding
WOS:000952929100001,Huilin,China,CN,female,86.00%,2023,Corresponding
WOS:000953814200001,Hui,China,CN,female,93.00%,2023,Corresponding
WOS:000954309700001,Luis,Spain,ES,male,99.00%,2023,Corresponding
WOS:000954326600001,Svitlana,Germany,DE,female,97.00%,2023,Corresponding
WOS:000955565700001,Cristina,Sweden,SE,female,99.00%,2023,Corresponding
WOS:000956592600001,Robin,United States of America,US,female,85.00%,2023,Corresponding
WOS:000957080300001,Tao,Turkey,CN,male,88.00%,2023,Corresponding
WOS:000957157800001,Sandra,Sweden,SE,female,99.00%,2023,Corresponding
WOS:000959169500001,Vera,Germany,DE,female,99.00%,2023,Corresponding
WOS:000959503300001,Hyemin,South Korea,KR,female,91.00%,2023,Corresponding
WOS:000959503300001,Sang,South Korea,KR,male,90.00%,2023,Corresponding
WOS:000960423000001,Denise,Italy,IT,female,99.00%,2023,Corresponding
WOS:000961305600001,Yumi,Japan,JP,female,99.00%,2023,Corresponding
WOS:000961847500001,Nan,China,CN,female,94.00%,2023,Corresponding
WOS:000961899200001,Qi,China,CN,male,99.00%,2023,Corresponding
WOS:000962463800010,Hui,China,CN,female,93.00%,2023,Corresponding
WOS:000963627000001,Foudil,France,FR,male,95.00%,2023,Corresponding
WOS:000964696600003,Bin,China,CN,male,99.00%,2023,Corresponding
WOS:000965148100001,Anja,Germany,DE,female,99.00%,2023,Corresponding
WOS:000965283900070,Dongmei,China,CN,female,98.00%,2022,Corresponding
WOS:000967921000018,Yong,China,CN,male,95.00%,2023,Corresponding
WOS:000969066100001,Fernando,Spain,ES,male,99.00%,2023,Corresponding
WOS:000969862900001,Florica,Romania,RO,female,90.00%,2023,Corresponding
WOS:000970766000001,Pu,China,CN,male,85.00%,2023,Corresponding
WOS:000971860600001,Aline,Switzerland,CH,female,99.00%,2023,Corresponding
WOS:000973344300001,Bowen,China,CN,male,99.00%,2023,Corresponding
WOS:000973542500002,Sandrine,Switzerland,CH,female,99.00%,2023,Corresponding
WOS:000975264200001,Manuela,Netherlands,NL,female,99.00%,2023,Corresponding
WOS:000976422000001,Ana,Spain,ES,female,99.00%,2023,Corresponding
WOS:000976729200001,Qiong,China,CN,female,86.00%,2023,Corresponding
WOS:000977291200001,Kaj,Sweden,SE,male,99.00%,2023,Corresponding
WOS:000977304900001,Yoshifumi,Japan,JP,male,99.00%,2023,Corresponding
WOS:000977875800003,Minjung,South Korea,KR,female,94.00%,2023,Corresponding
WOS:000978282400001,Pilar,Spain,ES,female,99.00%,2023,Corresponding
WOS:000978380200001,Daria,Ireland,IE,female,99.00%,2023,Corresponding
WOS:000978998900001,Evgeny,Sweden,RU,male,99.00%,2023,Corresponding
WOS:000979049200001,Yinuo,China,CN,male,88.00%,2023,Corresponding
WOS:000979513100001,Shaik,India,IN,male,95.00%,2023,Corresponding
WOS:000980745900001,Baosheng,China,CN,male,90.00%,2023,Corresponding
WOS:000980745900001,Hao,China,CN,male,89.00%,2023,Corresponding
WOS:000981919800002,Sara,Sweden,SE,female,99.00%,2023,Corresponding
WOS:000982257300001,Xiaoxia,China,CN,female,88.00%,2023,Corresponding
WOS:000982430100001,Thanh,United States of America,US,male,90.00%,2023,Corresponding
WOS:000984463800001,Tomoko,Japan,JP,female,99.00%,2023,Corresponding
WOS:000985396000072,Shasha,Sweden,CN,female,98.00%,2023,Corresponding
WOS:000985906700003,Anas,Sweden,SA,male,99.00%,2023,Corresponding
WOS:000986545800001,Qian,China,CN,male,95.00%,2023,Corresponding
WOS:000987244800001,Paulina,Poland,PL,female,99.00%,2023,Corresponding
WOS:000987903400040,Noha,Egypt,EG,female,97.00%,2023,Corresponding
WOS:000989634400001,Daehee,South Korea,KR,male,97.00%,2023,Corresponding
WOS:000989965000001,Zhenyu,China,CN,male,87.00%,2023,Corresponding
WOS:000990480800001,Dongming,China,CN,male,89.00%,2023,Corresponding
WOS:000992545700001,Chang,South Korea,KR,male,97.00%,2023,Corresponding
WOS:000992815400001,An,Belgium,BE,female,94.00%,2023,Corresponding
WOS:000993088200001,Lien,Belgium,BE,female,98.00%,2023,Corresponding
WOS:000993450100001,Jian,Sweden,CN,male,92.00%,2023,Corresponding
WOS:000993861500001,Nieves,Spain,ES,female,99.00%,2023,Corresponding
WOS:000994430200001,Anas,Saudi Arabia,SA,male,99.00%,2021,Corresponding
WOS:000995493700001,Yawei,China,CN,male,92.00%,2023,Corresponding
WOS:000995843200001,Pilar,Sweden,ES,female,99.00%,2023,Corresponding
WOS:000996995500001,Alexandra,Romania,RO,female,99.00%,2023,Corresponding
WOS:000997079500001,Yongxiang,China,CN,male,93.00%,2023,Corresponding
WOS:000997356800001,Hyeyoung,South Korea,KR,female,96.00%,2023,Corresponding
WOS:000997652600001,Rosa,Portugal,PT,female,99.00%,2023,Corresponding
WOS:000997870300001,Carolina,Spain,ES,female,99.00%,2023,Corresponding
WOS:000999257100001,Julia,Germany,DE,female,98.00%,2023,Corresponding
WOS:001000455000001,Kelly,England,GB,female,95.00%,2023,Corresponding
WOS:001001509400001,Michele,Scotland,GB,female,96.00%,2023,Corresponding
WOS:001001787200001,Jianfeng,China,CN,male,93.00%,2023,Corresponding
WOS:001002212800001,Wang,China,CN,male,98.00%,2023,Corresponding
WOS:001002668400001,Gang,China,CN,male,98.00%,2023,Corresponding
WOS:001004190600001,Anas,Saudi Arabia,SA,male,99.00%,2023,Corresponding
WOS:001004960700001,Cristina,Sweden,SE,female,99.00%,2023,Corresponding
WOS:001006731500001,Luis,Netherlands,NL,male,99.00%,2023,Corresponding
WOS:001006762500021,Tracy,Germany,DE,female,95.00%,2023,Corresponding
WOS:001007829000001,Alberto,Spain,ES,male,99.00%,2023,Corresponding
WOS:001008897400003,Irfan,Turkiye,TR,male,98.00%,2023,Corresponding
WOS:001010235000001,Manuela,Netherlands,NL,female,99.00%,2023,Corresponding
WOS:001010276500001,Maria,Russia,RU,female,99.00%,2023,Corresponding
WOS:001010871100001,Mustafa,Turkiye,TR,male,98.00%,2023,Corresponding
WOS:001011404600001,Xiaodong,China,CN,male,95.00%,2023,Corresponding
WOS:001011839500001,Gagan,United States of America,US,male,98.00%,2023,Corresponding
WOS:001012190900001,Jianmin,China,CN,male,87.00%,2023,Corresponding
WOS:001012264800001,XiaoLan,China,CN,female,89.00%,2023,Corresponding
WOS:001012933700001,Na,China,CN,female,91.00%,2023,Corresponding
WOS:001014286600001,Pilar,Spain,ES,female,99.00%,2023,Corresponding
WOS:001014720400001,Luisella,Italy,IT,female,99.00%,2023,Corresponding
WOS:001015772300001,Yuko,Japan,JP,female,99.00%,2023,Corresponding
WOS:001016453400001,David,France,FR,male,99.00%,2023,Corresponding
WOS:001016923100001,Yilong,China,CN,male,94.00%,2023,Corresponding
WOS:001017953800001,Dan,China,CN,male,90.00%,2023,Corresponding
WOS:001018786800001,Farideh,Iran,IR,female,98.00%,2023,Corresponding
WOS:001018912400001,Laura,Spain,ES,female,99.00%,2023,Corresponding
WOS:001019826600001,Chang,South Korea,KR,male,97.00%,2023,Corresponding
WOS:001019826600001,Sung,South Korea,KR,male,87.00%,2023,Corresponding
WOS:001020633400001,Andrea,Germany,DE,female,98.00%,2023,Corresponding
WOS:001020633400001,Julia,Germany,DE,female,98.00%,2023,Corresponding
WOS:001022916300001,Tomas,Czech Republic,CZ,male,99.00%,2023,Corresponding
WOS:001023319700001,Joanna,Poland,PL,female,99.00%,2023,Corresponding
WOS:001026263200001,Liang,China,CN,male,98.00%,2023,Corresponding
WOS:001026978600001,Qingsong,China,CN,male,94.00%,2023,Corresponding
WOS:001027465100001,Yinghua,China,CN,female,87.00%,2023,Corresponding
WOS:001027631900001,Chao,China,CN,male,89.00%,2023,Corresponding
WOS:001028436100001,Qian,China,CN,male,95.00%,2023,Corresponding
WOS:001028800500001,Gerard,Spain,ES,male,99.00%,2023,Corresponding
WOS:001030036400001,Dragana,Serbia,RS,female,99.00%,2023,Corresponding
WOS:001030083800002,Ryo,Japan,JP,male,98.00%,2023,Corresponding
WOS:001030478900002,Katarzyna,Poland,PL,female,99.00%,2022,Corresponding
WOS:001031569000001,Yinghua,China,CN,female,87.00%,2023,Corresponding
WOS:001031629900001,Maria,Portugal,PT,female,99.00%,2023,Corresponding
WOS:001032116800001,Duk,South Korea,KR,male,94.00%,2023,Corresponding
WOS:001032266000001,Takahisa,Japan,JP,male,99.00%,2023,Corresponding
WOS:001032686300001,Danuta,Poland,PL,female,99.00%,2023,Corresponding
WOS:001033319900048,Sergio,Spain,ES,male,99.00%,2023,Corresponding
WOS:001034003400001,Xu,China,CN,male,99.00%,2023,Corresponding
WOS:001034003400001,Ying,China,CN,female,87.00%,2023,Corresponding
WOS:001034127800001,Xiaoyan,China,CN,female,94.00%,2023,Corresponding
WOS:001034508200001,Yixin,China,CN,female,97.00%,2023,Corresponding
WOS:001035064000001,Franz,Germany,DE,male,99.00%,2023,Corresponding
WOS:001035337300001,Yanhong,China,CN,female,93.00%,2023,Corresponding
WOS:001036632000001,Hanne,Sweden,NO,female,98.00%,2023,Corresponding
WOS:001040480300001,Canan,Turkiye,TR,female,96.00%,2023,Corresponding
WOS:001041911000001,Daniela,Germany,DE,female,99.00%,2023,Corresponding
WOS:001041953300016,Yongqi,China,CN,male,93.00%,2023,Corresponding
WOS:001042586200002,Riitta,Finland,FI,female,95.00%,2023,Corresponding
WOS:001043722600001,Ewa,Poland,PL,female,99.00%,2023,Corresponding
WOS:001043745500002,Gerard,Spain,ES,male,99.00%,2023,Corresponding
WOS:001044376300040,Joanna,Poland,PL,female,99.00%,2023,Corresponding
WOS:001047920800001,Sanjeeva,India,IN,male,95.00%,2023,Corresponding
WOS:001048413100013,Yuqiang,China,CN,male,88.00%,2023,Corresponding
WOS:001048670400002,Yanling,China,CN,female,91.00%,2023,Corresponding
WOS:001048670400002,Jian,China,CN,male,92.00%,2023,Corresponding
WOS:001049885900001,Ying,China,CN,female,87.00%,2024,Corresponding
WOS:001052742600001,Sanne,Netherlands,NL,female,99.00%,2023,Corresponding
WOS:001053362500001,Mee,Turkey,KR,female,94.00%,2023,Corresponding
WOS:001053705900001,Katharina,Germany,DE,female,99.00%,2023,Corresponding
WOS:001053826400010,Yuming,China,CN,male,88.00%,2023,Corresponding
WOS:001054699300003,Jianxin,China,CN,male,95.00%,2023,Corresponding
WOS:001055125500001,Sergey,Sweden,SE,male,99.00%,2023,Corresponding
WOS:001055312200001,Linda,Latvia,LV,female,99.00%,2023,Corresponding
WOS:001055359600001,Kurt,Norway,NO,male,99.00%,2023,Corresponding
WOS:001055518200001,Adriana,Poland,PL,female,98.00%,2023,Corresponding
WOS:001056459400001,Qi,China,CN,male,99.00%,2023,Corresponding
WOS:001057067300001,Natalia,Poland,PL,female,99.00%,2023,Corresponding
WOS:001057086600001,Ahmet,Turkiye,TR,male,98.00%,2023,Corresponding
WOS:001057526600003,Alaa,Saudi Arabia,SA,male,85.00%,2023,Corresponding
WOS:001057654300002,Amro,Egypt,EG,male,99.00%,2023,Corresponding
WOS:001058061100019,Bernard,Belgium,BE,male,99.00%,2023,Corresponding
WOS:001058132700008,Kaatje,Netherlands,NL,female,99.00%,2023,Corresponding
WOS:001058870100001,Qingyan,China,CN,female,88.00%,2023,Corresponding
WOS:001059276400001,Xiaodong,China,CN,male,95.00%,2023,Corresponding
WOS:001060619900001,Guoping,China,CN,male,86.00%,2023,Corresponding
WOS:001060857700001,Yong,China,CN,male,95.00%,2023,Corresponding
WOS:001061180200001,Elina,Russia,RU,female,99.00%,2023,Corresponding
WOS:001065590500001,Matilde,Spain,ES,female,98.00%,2023,Corresponding
WOS:001067753600015,Sergio,Spain,ES,male,99.00%,2023,Corresponding
WOS:001068136400001,Kelly,Australia,AU,female,94.00%,2023,Corresponding
WOS:001068307400001,ChunYan,China,CN,female,98.00%,2024,Corresponding
WOS:001068474800001,XuMing,China,CN,male,95.00%,2023,Corresponding
WOS:001069929400001,Jieun,South Korea,KR,female,98.00%,2023,Corresponding
WOS:001070305900001,Vera,Germany,DE,female,99.00%,2023,Corresponding
WOS:001070944800001,Amber,Belgium,BE,female,99.00%,2023,Corresponding
WOS:001071320500001,Nanna,Denmark,DK,female,99.00%,2023,Corresponding
WOS:001071353900001,Chao,China,CN,male,89.00%,2023,Corresponding
WOS:001071452700001,Agnieszka,Germany,DE,female,99.00%,2023,Corresponding
WOS:001071658000001,Angelica,Sweden,IT,female,99.00%,2023,Corresponding
WOS:001071792200001,Guoping,China,CN,male,86.00%,2023,Corresponding
WOS:001072405400017,HaiLong,China,CN,male,98.00%,2023,Corresponding
WOS:001072405400017,ZhiCheng,China,CN,male,96.00%,2023,Corresponding
WOS:001073169700001,Eric,France,FR,male,99.00%,2023,Corresponding
WOS:001073169700001,Michel,France,FR,male,98.00%,2023,Corresponding
WOS:001073530200001,Ebru,Turkiye,TR,female,98.00%,2023,Corresponding
WOS:001074652700001,Vanessa,Austria,AT,female,97.00%,2023,Corresponding
WOS:001076215200001,Ayse,Turkiye,TR,female,97.00%,2023,Corresponding
WOS:001076234600001,Hui,China,CN,female,93.00%,2023,Corresponding
WOS:001078243000001,Jian,China,CN,male,92.00%,2023,Corresponding
WOS:001078503600001,Alain,France,FR,male,99.00%,2023,Corresponding
WOS:001078503600001,Estelle,France,FR,female,99.00%,2023,Corresponding
WOS:001078649500001,Joana,Portugal,PT,female,99.00%,2023,Corresponding
WOS:001079307800003,Hui,China,CN,female,93.00%,2023,Corresponding
WOS:001081844400001,Judit,Sweden,ES,female,99.00%,2023,Corresponding
WOS:001082235800001,Carlos,Spain,ES,male,99.00%,2023,Corresponding
WOS:001082928600001,Tanja,Germany,DE,female,99.00%,2023,Corresponding
WOS:001083229900001,Ying,China,CN,female,87.00%,2023,Corresponding
WOS:001083438800007,Miguel,Spain,ES,male,99.00%,2023,Corresponding
WOS:001084441400002,Christa,Germany,DE,female,99.00%,2023,Corresponding
WOS:001086616400001,Barbara,England,GB,female,99.00%,2024,Corresponding
WOS:001086901300001,Bo,China,CN,male,92.00%,2023,Corresponding
WOS:001087025800001,Jinwei,China,CN,male,88.00%,2023,Corresponding
WOS:001087723200001,Brigitte,Belgium,BE,female,99.00%,2023,Corresponding
WOS:001088183800013,Sakda,Thailand,TH,male,99.00%,2022,Corresponding
WOS:001090489400001,Ying,China,CN,female,87.00%,2024,Corresponding
WOS:001090489400001,Hongwei,China,CN,male,94.00%,2024,Corresponding
WOS:001094733000003,Muammer,Turkiye,TR,male,97.00%,2023,Corresponding
WOS:001094790700001,Magdalena,Germany,DE,female,99.00%,2023,Corresponding
WOS:001096694400001,Cristina,Spain,ES,female,99.00%,2023,Corresponding
WOS:001096694400001,Nuria,Spain,ES,female,99.00%,2023,Corresponding
WOS:001096694400001,Julia,Spain,ES,female,99.00%,2023,Corresponding
WOS:001098021100001,Wai,United States of America,US,male,93.00%,2023,Corresponding
WOS:001099277400001,Yixin,China,CN,female,97.00%,2023,Corresponding
WOS:001099307700001,Maria,Russia,RU,female,99.00%,2023,Corresponding
WOS:001100575400001,Qiang,China,CN,male,98.00%,2023,Corresponding
WOS:001100575400001,Jingjing,China,CN,female,96.00%,2023,Corresponding
WOS:001100677000001,Maria,Italy,IT,female,99.00%,2023,Corresponding
WOS:001101399900001,Lisa,Germany,DE,female,98.00%,2024,Corresponding
WOS:001101731900001,Jinlian,China,CN,female,91.00%,2024,Corresponding
WOS:001102241500001,Syam,India,IN,male,89.00%,2024,Corresponding
WOS:001102769400001,Rocio,Spain,ES,female,99.00%,2023,Corresponding
WOS:001103790400001,Uta,Germany,DE,female,99.00%,2023,Corresponding
WOS:001104313600001,Qiang,China,CN,male,98.00%,2024,Corresponding
WOS:001106614200001,Yong,China,CN,male,95.00%,2023,Corresponding
WOS:001108916300003,Sanjeeva,India,IN,male,95.00%,2023,Corresponding
WOS:001109271300001,Eric,Italy,IT,male,99.00%,2023,Corresponding
WOS:001110612500001,Jan,Germany,DE,male,98.00%,2023,Corresponding
WOS:001110612500001,Julia,Germany,DE,female,98.00%,2023,Corresponding
WOS:001110745100001,Yali,China,CN,female,89.00%,2023,Corresponding
WOS:001112515000001,Xiaojing,China,CN,female,85.00%,2024,Corresponding
WOS:001113333500001,Mahdieh,Iran,IR,female,99.00%,2023,Corresponding
WOS:001113610100001,Natasa,Serbia,RS,female,99.00%,2023,Corresponding
WOS:001113873400001,Seul,South Korea,KR,female,86.00%,2023,Corresponding
WOS:001114038600001,Gerard,Spain,ES,male,99.00%,2023,Corresponding
WOS:001114479900001,Ingela,Sweden,SE,female,99.00%,2023,Corresponding
WOS:001114868400001,Wagdy,Egypt,EG,male,97.00%,2023,Corresponding
